ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
12293,233,Tammy Garcia,1964-05-17,M,F,130000,4,Management,1,3,5866 Orange St.,,1 (11) 500 555-0164,03/12/2018,13/04/2024
12294,254,Shane Kovar,1964-12-01,M,M,130000,4,Management,1,4,5194 Mendouno Dr,,1 (11) 500 555-0186,23/11/2018,17/02/2024
12295,216,Dwayne Gomez,1965-03-21,S,M,60000,1,Skilled Manual,1,4,"33, allée des Princes",,1 (11) 500 555-0113,16/08/2018,29/03/2024
12296,211,Francisco Sara,1965-02-15,M,M,70000,1,Professional,0,2,"24, rue Descartes",,1 (11) 500 555-0166,19/11/2016,27/04/2024
12297,131,Felicia Blanco,1965-01-08,S,F,80000,0,Professional,0,2,Kurfürstenstr 599,,1 (11) 500 555-0130,13/02/2018,12/05/2024
12298,171,Crystal Zeng,1965-05-21,S,F,90000,0,Professional,0,2,Auf Der Steige 6,,1 (11) 500 555-0184,22/02/2018,13/06/2024
12299,274,Walter Serrano,1965-06-10,M,M,150000,4,Management,0,4,2761 Pinecreek Way,,1 (11) 500 555-0176,10/11/2017,12/05/2024
12300,180,Adriana Gonzalez,1966-07-18,S,F,80000,0,Professional,1,2,"310, rue des Rosiers",,1 (11) 500 555-0129,24/11/2016,19/04/2024
12301,223,Nichole Nara,1966-12-05,S,F,100000,3,Management,1,4,"21, avenue de la Gare",,1 (11) 500 555-0152,10/11/2016,23/05/2024
12302,131,Kevin Coleman,1966-03-02,M,M,100000,3,Management,0,4,Reiherweg 5,,1 (11) 500 555-0167,24/02/2018,28/06/2024
12303,250,Kristi Alvarez,1966-04-16,M,F,130000,4,Professional,1,4,3322 Haven Hill Drive,,1 (11) 500 555-0111,19/02/2019,04/04/2024
12304,253,Alejandro Zhou,1966-06-05,S,M,130000,4,Professional,0,4,8089 Mariposa Ct.,,1 (11) 500 555-0144,05/03/2019,30/06/2024
12305,234,Xavier Bailey,1974-07-06,M,M,80000,2,Professional,0,1,6720 Bryce Dr.,,1 (11) 500 555-0129,29/12/2017,01/05/2024
12306,120,Logan Parker,1973-06-06,M,M,80000,2,Professional,1,2,Wolfgangstraße 48,,1 (11) 500 555-0125,03/11/2018,10/12/2023
12307,226,Brad She,1974-11-13,M,M,90000,2,Professional,1,1,"12, rue Henri Gagnon",,1 (11) 500 555-0136,29/11/2016,20/05/2024
12308,184,Margaret He,1974-04-25,M,F,100000,4,Professional,1,2,"12bis, boulevard du Montparnasse",,1 (11) 500 555-0112,04/12/2016,22/05/2024
12309,235,Omar Raje,1974-10-05,S,M,130000,4,Professional,0,4,4192 Mines Road,,1 (11) 500 555-0110,30/09/2018,15/11/2023
12310,239,Stacy Munoz,1974-07-11,S,F,130000,4,Professional,0,4,1545 Bannock Ct.,,1 (11) 500 555-0162,14/04/2019,24/04/2024
12311,255,Stanley Weber,1974-06-19,S,M,130000,5,Professional,0,1,7859 Green Valley Road,,1 (11) 500 555-0133,20/03/2019,23/06/2024
12312,196,Jake Zhao,1973-11-10,M,M,100000,4,Management,1,4,"454, boulevard Tremblay",,1 (11) 500 555-0192,30/04/2019,30/04/2024
12314,119,Jill Suarez,1973-09-20,M,F,110000,5,Management,1,1,Postfach 22 99 99,,1 (11) 500 555-0162,17/02/2018,30/06/2024
12315,246,Ann Rodriguez,1973-09-19,M,F,130000,5,Professional,1,2,4865 Rivewview,,1 (11) 500 555-0116,28/12/2017,15/09/2023
12316,255,Alejandro Luo,1973-11-25,M,M,130000,5,Professional,0,2,2625 Pacheco St,,1 (11) 500 555-0124,01/12/2017,20/09/2023
12317,262,Carl She,1973-09-24,M,M,150000,5,Management,1,3,7199 Natalie Drive,,1 (11) 500 555-0172,27/12/2017,25/09/2023
12318,271,Kristina Schmidt,1973-05-03,M,F,170000,5,Management,0,3,181 Buena Vista,,1 (11) 500 555-0116,13/12/2017,09/09/2023
12319,115,Shannon Ye,1972-07-11,M,F,90000,1,Professional,1,2,Welt Platz 99,,1 (11) 500 555-0116,12/10/2018,05/06/2024
12320,233,Cheryl Alvarez,1972-06-17,S,F,120000,5,Professional,1,3,4716 Zebra Street,,1 (11) 500 555-0154,18/02/2019,28/04/2024
12321,211,Rosa Hu,1971-02-15,M,F,70000,2,Skilled Manual,1,2,"28, place du Tertre",,1 (11) 500 555-0192,03/12/2016,24/05/2024
12323,219,Lawrence Alonso,1971-01-15,M,M,80000,2,Professional,1,2,"8111, rue Basse-du-Rocher",,1 (11) 500 555-0169,25/12/2016,16/11/2023
12325,244,Gloria Martin,1971-03-18,M,F,130000,5,Professional,1,3,4021 Raymond Dr,,1 (11) 500 555-0111,06/02/2019,28/06/2024
12326,279,Glenn Zhou,1971-02-03,S,M,170000,5,Management,0,4,1516 Redbird Lane,,1 (11) 500 555-0131,01/04/2019,02/06/2024
12327,156,Edwin Liang,1970-01-18,S,M,100000,4,Management,1,4,Alte Landstr 1595,,1 (11) 500 555-0112,09/08/2018,07/01/2024
12328,250,Eugene Zhao,1970-03-18,S,M,130000,5,Management,0,3,2128 Evelyn Court,,1 (11) 500 555-0164,06/12/2017,22/09/2023
12329,278,Bonnie Shan,1970-10-23,S,F,170000,5,Management,0,4,9192 High Maple Court,,1 (11) 500 555-0145,23/11/2018,29/03/2024
12330,144,Preston Raman,1969-06-21,M,M,100000,4,Management,1,4,Heiderplatz 918,,1 (11) 500 555-0168,21/02/2018,26/06/2024
12331,185,Meagan Chandra,1968-07-17,S,F,70000,1,Skilled Manual,1,4,"54, rue Maillard",,1 (11) 500 555-0199,06/09/2018,06/09/2023
12332,193,Andres Nara,1968-08-10,M,M,90000,1,Management,1,3,"83, rue Jean Mermoz",,1 (11) 500 555-0173,14/12/2016,26/12/2023
12333,190,Terrance Rodriguez,1968-11-18,M,M,90000,1,Management,0,3,"16, rue des Grands Champs",,1 (11) 500 555-0141,19/12/2016,07/12/2023
12334,250,Roy Jimenez,1968-08-20,M,M,130000,5,Management,1,4,1528 Marlene Drive,,1 (11) 500 555-0131,15/12/2018,21/07/2024
12335,267,Francisco Ashe,1968-02-23,S,M,150000,5,Management,0,4,2281 West Road,,1 (11) 500 555-0160,13/12/2017,23/09/2023
12336,261,Wyatt Price,1967-07-09,S,M,130000,5,Professional,0,4,7232 Mulberry,,1 (11) 500 555-0119,27/08/2018,18/06/2024
12337,6,Dustin Goldstein,1995-10-09,S,M,70000,0,Professional,0,2,9343 Ironwood Way,,1 (11) 500 555-0190,07/06/2017,09/02/2024
12338,38,Monica Vance,1996-07-08,S,F,70000,0,Professional,0,3,2422 Brookview Drive,,1 (11) 500 555-0113,26/06/2017,18/02/2024
12339,29,Clayton Jai,1996-07-08,S,M,70000,0,Professional,0,3,9543 West I St.,,1 (11) 500 555-0112,16/07/2017,04/02/2024
12340,21,Stacy Diaz,1996-11-05,S,F,70000,0,Professional,1,3,1456 Lake Nadine Pl.,,1 (11) 500 555-0182,26/07/2017,26/03/2024
12341,5,Katie Kumar,1996-09-09,M,F,80000,0,Professional,1,2,1463 Lincoln Dr,,1 (11) 500 555-0140,07/07/2017,12/03/2024
12342,18,Morgan Young,1995-03-09,M,F,70000,0,Professional,1,3,2807 10th Avenue,,1 (11) 500 555-0195,13/07/2017,26/03/2024
12343,9,Gloria Ruiz,1994-06-04,M,F,60000,0,Professional,1,4,406 Countrywood Ct.,,1 (11) 500 555-0187,20/07/2017,23/03/2024
12344,3,Dominique Perez,1995-06-02,S,F,80000,0,Professional,0,3,1515 Palm Dr,,1 (11) 500 555-0123,15/09/2018,14/02/2024
12345,27,Alison Raje,1995-06-27,S,F,80000,0,Professional,1,3,4037 Kiska Court,,1 (11) 500 555-0176,02/10/2018,15/07/2024
12346,15,Wesley Gao,1995-05-22,S,M,90000,0,Professional,0,2,9266 Trees Drive,,1 (11) 500 555-0115,07/07/2017,21/03/2024
12347,40,Summer Madan,1995-02-21,M,F,90000,0,Professional,0,2,8172 N. Ranchford,,1 (11) 500 555-0194,16/07/2017,27/03/2024
12348,6,Jimmy Vazquez,1994-02-24,M,M,90000,0,Professional,1,2,8978 Kingsford Dr.,,1 (11) 500 555-0187,31/07/2017,15/03/2024
12349,15,Lacey Yuan,1994-07-26,S,F,90000,0,Professional,1,3,9852 Shirley Dr,,1 (11) 500 555-0125,01/07/2017,04/03/2024
12350,34,Logan Hernandez,1993-02-25,M,M,90000,0,Professional,1,3,7625 Cloudview Dr.,,1 (11) 500 555-0112,09/07/2017,28/03/2024
12351,39,Cara Zhang,1993-10-02,M,F,100000,5,Management,1,2,1860 Holiday Hill Dr.,,1 (11) 500 555-0124,25/12/2018,30/07/2024
12352,12,Ramon Zhang,1993-03-05,M,M,100000,5,Management,0,2,3648 Willow Drive,,1 (11) 500 555-0136,31/03/2019,22/05/2024
12353,24,Joe Ramos,1993-10-20,M,M,110000,5,Management,0,3,8080 Lancelot Dr.,,1 (11) 500 555-0160,28/07/2017,01/03/2024
12354,34,Lance Ortega,1993-08-07,M,M,110000,5,Management,0,3,9735 Sullivan Ave.,,1 (11) 500 555-0123,06/07/2017,05/03/2024
12355,19,Monique Ortega,1993-03-23,S,F,120000,5,Professional,1,4,5462 El Pintado Rd.,,1 (11) 500 555-0177,01/07/2017,20/03/2024
12356,13,Julia Wood,1991-08-22,S,F,90000,0,Professional,0,3,1073 Bonnie Lane,,1 (11) 500 555-0148,12/07/2017,22/03/2024
12358,9,Lacey Raje,1990-02-26,M,F,100000,5,Professional,1,4,8986 Rubiem Ct,,1 (11) 500 555-0115,31/07/2017,07/03/2024
12359,9,Veronica Raman,1990-02-19,M,F,130000,5,Professional,1,4,7107 Kingsford Dr.,,1 (11) 500 555-0157,14/03/2019,09/04/2024
12360,12,Mario Goel,1991-07-26,S,M,130000,5,Management,1,4,4898 Hillview Dr.,,1 (11) 500 555-0137,19/07/2017,27/03/2024
12361,22,Dana Diaz,1991-04-01,M,F,160000,5,Management,0,4,2241 Concord Place,,1 (11) 500 555-0194,21/03/2019,21/05/2024
12362,335,Thomas Harrison,1961-07-06,S,M,90000,0,Management,1,2,2662 Limewood Place,,677-555-0112,06/06/2017,23/10/2023
12363,51,Kayla Thompson,1961-12-25,M,F,110000,4,Management,0,1,412 Miller Dr.,,918-555-0192,30/09/2018,03/04/2024
12364,632,Erin Rogers,1961-10-28,M,F,130000,3,Management,1,4,8387 E. Lane Rd.,,920-555-0187,28/06/2017,02/10/2023
12365,611,Alex Evans,1962-02-12,M,M,80000,0,Management,0,2,6478 Fenway,,948-555-0138,03/10/2018,08/12/2023
12366,607,Stephanie Cox,1962-07-10,M,F,80000,0,Management,1,2,9064 La Paz,,798-555-0198,13/10/2018,30/05/2024
12367,243,Trinity Townsend,1993-08-22,S,F,10000,0,Manual,0,2,370 Treat Blvd,,1 (11) 500 555-0155,14/08/2018,13/05/2024
12369,36,Terrence Lal,1983-10-06,S,M,60000,4,Professional,0,4,2680 Claudia Drive,,1 (11) 500 555-0168,28/03/2019,16/06/2024
12370,15,Preston Perez,1983-06-27,M,M,60000,2,Professional,1,2,8306 Sun Tree Lane,,1 (11) 500 555-0136,14/08/2018,04/12/2023
12371,14,Stefanie Subram,1983-02-14,S,F,60000,2,Professional,1,2,8433 Pacifica Avenue,#331,1 (11) 500 555-0113,02/01/2019,28/05/2024
12372,22,Darren Prasad,1983-09-18,S,M,60000,2,Professional,0,2,P.O. Box 1052,,1 (11) 500 555-0193,23/09/2018,20/01/2024
12373,209,Isaac Gray,1994-08-06,S,M,30000,0,Clerical,0,1,"558, rue Faubourg St Antoine",,1 (11) 500 555-0161,28/12/2016,18/02/2024
12374,185,Marie Kapoor,2000-03-28,S,F,20000,0,Manual,0,2,"1020, quai de Grenelle",,1 (11) 500 555-0185,11/08/2018,11/08/2023
12376,254,Holly Perez,2000-04-01,S,F,20000,0,Manual,0,2,4824 Kirkwood Ct.,,1 (11) 500 555-0112,11/11/2018,06/12/2023
12377,155,Christopher Miller,2000-03-14,S,M,20000,0,Manual,0,2,Buergermeister-ulrich-str 39,,1 (11) 500 555-0116,26/12/2018,26/12/2023
12378,121,Brianna Sanchez,1999-08-20,S,F,30000,0,Clerical,1,1,Zeiter Weg 9922,,1 (11) 500 555-0164,08/02/2018,26/01/2024
12379,147,Bridget Chande,1998-08-19,S,F,30000,0,Clerical,0,1,Lindenalle 4284,,1 (11) 500 555-0153,23/10/2018,23/10/2023
12380,231,Omar Yuan,1994-03-07,S,M,30000,0,Manual,0,1,2153 Cloudview Dr.,,1 (11) 500 555-0174,06/12/2017,21/12/2023
12381,251,Johnny Lal,1994-02-17,M,M,40000,1,Skilled Manual,1,0,8396 Ruth Drive,,1 (11) 500 555-0148,21/12/2017,20/10/2023
12382,252,Tamara Chen,1992-11-11,S,F,20000,0,Manual,0,2,9199 Park Glenn,,1 (11) 500 555-0162,30/12/2017,08/12/2023
12383,197,Albert Gomez,1993-04-20,S,M,30000,0,Manual,0,1,"2401, rue des Bouchers",,1 (11) 500 555-0177,01/12/2016,09/02/2024
12384,168,Jacquelyn Gutierrez,1993-10-01,M,F,40000,1,Skilled Manual,1,1,Curieweg 942,,1 (11) 500 555-0161,17/02/2018,12/10/2023
12385,229,Tara Raji,1993-03-27,M,F,40000,1,Skilled Manual,1,1,6598 Lorie Ln.,,1 (11) 500 555-0120,03/12/2017,05/10/2023
12386,117,Katherine Perry,1992-04-08,S,F,20000,0,Manual,0,2,Erftplatz 654,,1 (11) 500 555-0125,03/02/2018,06/01/2024
12387,190,Meredith Vazquez,1992-12-27,S,F,30000,0,Manual,0,1,"2425, avenue de l´Europe",,1 (11) 500 555-0168,24/03/2019,24/03/2024
12388,168,Casey Kumar,1992-07-19,S,F,30000,0,Manual,0,1,Platz des Landtags 55,,1 (11) 500 555-0150,13/02/2018,21/02/2024
12390,140,Denise Martinez,1992-09-17,S,F,40000,1,Clerical,0,1,Am Grossen Dern 123,,1 (11) 500 555-0125,06/02/2018,27/11/2023
12391,241,Olivia Kelly,1992-02-24,S,F,40000,2,Clerical,1,0,6960 Trees Drive,,1 (11) 500 555-0133,26/12/2017,30/11/2023
12392,237,Nichole Nath,1991-07-26,S,F,10000,0,Manual,0,2,3228 Pembroke Dr,,1 (11) 500 555-0133,01/08/2018,16/09/2023
12393,223,Brenda Sai,1991-07-16,S,F,20000,0,Manual,0,2,"2, rue Lamarck",,1 (11) 500 555-0171,30/03/2019,30/03/2024
12394,268,Erika Serrano,1991-03-13,S,F,20000,0,Manual,0,2,4919 Hames Court,,1 (11) 500 555-0193,18/12/2017,16/12/2023
12395,207,Kyle Carter,1991-04-25,S,M,30000,0,Manual,1,1,"8182, chaussée de Tournai",,1 (11) 500 555-0120,20/12/2016,27/03/2024
12396,120,Susan Yang,1991-04-14,S,F,30000,0,Manual,1,1,Erftplatz 900,,1 (11) 500 555-0175,17/04/2019,17/04/2024
12397,173,Shaun Chapman,1990-03-14,S,M,40000,2,Clerical,1,0,Am Grossen Dern 725,,1 (11) 500 555-0119,24/02/2018,25/11/2023
12398,187,Ashley Clark,1991-07-12,S,F,40000,2,Clerical,1,1,"804, avenue du Québec",,1 (11) 500 555-0196,18/12/2016,20/03/2024
12399,156,Henry Chapman,1991-09-12,S,M,40000,2,Clerical,1,1,Knaackstr 556,,1 (11) 500 555-0161,24/02/2019,24/02/2024
12400,144,Andy Martin,1991-11-12,S,M,40000,2,Clerical,1,1,Winter der Böck 8456,,1 (11) 500 555-0144,10/02/2019,10/02/2024
12401,120,Kimberly Rivera,1991-05-09,S,F,40000,2,Clerical,1,1,Königstr 28,,1 (11) 500 555-0114,22/03/2019,22/03/2024
12402,255,Albert Moreno,1991-03-15,S,M,40000,2,Clerical,1,2,3941 Teakwood Dr,,1 (11) 500 555-0171,10/12/2017,04/12/2023
12404,278,Krystal Liang,1991-08-10,S,F,40000,2,Clerical,1,2,1500 Grant Street,,1 (11) 500 555-0137,23/01/2018,05/12/2023
12407,139,Shawn Raji,1990-08-27,S,M,50000,0,Skilled Manual,1,0,Zeiter Weg 6399,Einkaufsabteilung,1 (11) 500 555-0122,28/04/2019,28/04/2024
12408,175,Jon Lu,1990-02-05,S,M,50000,0,Skilled Manual,0,0,Hauptstr 6146,,1 (11) 500 555-0185,02/04/2019,02/04/2024
12409,368,Savannah Hill,1995-03-23,S,F,40000,3,Clerical,1,0,1583 Westwood Lane,,584-555-0142,21/11/2018,10/05/2024
12410,300,Mariah Richardson,1995-12-06,S,F,40000,3,Clerical,1,0,8032 Gumwood,,691-555-0171,07/10/2018,19/07/2024
12411,311,Kevin Alexander,1995-10-02,S,M,40000,3,Clerical,1,1,6115 Glenside Court,,915-555-0172,01/01/2019,19/04/2024
12412,315,Mackenzie Wright,1950-10-20,M,F,50000,0,Skilled Manual,1,0,2287 El Dorado,,785-555-0197,27/04/2019,14/05/2024
12413,631,James Gonzales,1986-03-07,S,M,60000,0,Skilled Manual,0,0,5719 A St.,,988-555-0116,22/12/2018,14/02/2024
12414,546,Ethan Lal,1986-06-21,S,M,60000,0,Skilled Manual,0,0,8524 C Mt. Hood Circle,,569-555-0151,28/11/2018,03/03/2024
12416,298,Veronica Martinez,1986-08-14,S,F,60000,0,Skilled Manual,1,0,492 Loveridge Circle,,114-555-0170,31/12/2018,31/12/2023
12418,539,Robert Hernandez,1973-10-24,S,M,20000,0,Manual,0,2,1725 La Salle Ave.,,175-555-0178,23/06/2017,09/05/2024
12419,611,Destiny Bell,1973-06-05,M,F,30000,0,Skilled Manual,1,1,8807 Soto St.,,419-555-0128,12/12/2018,12/12/2023
12420,545,Spencer Hayes,1973-08-20,M,M,30000,0,Skilled Manual,1,1,8336 Newport Dr.,,204-555-0153,16/09/2018,16/09/2023
12421,345,Cameron Hughes,1973-03-12,M,M,30000,0,Skilled Manual,1,1,6396 Market Place,,287-555-0142,13/09/2018,13/09/2023
12422,627,Hailey Evans,1973-10-23,M,F,30000,0,Skilled Manual,1,1,3591 East 18th Street,,489-555-0124,15/04/2019,15/04/2024
12423,631,Sarah Thompson,1974-04-25,S,F,20000,0,Clerical,0,2,6277 Morengo Ct.,,412-555-0111,21/06/2017,21/05/2024
12424,638,Rebecca Mitchell,1974-09-24,M,F,30000,0,Manual,1,1,9809 St. Germain Lane,,337-555-0114,26/02/2019,26/02/2024
12427,359,Kimberly Stewart,1974-02-08,M,F,40000,0,Clerical,1,1,6289 Via Del Verdes,,732-555-0139,06/12/2018,06/12/2023
12428,361,Sean Morris,1975-02-07,M,M,40000,0,Clerical,1,1,6603 Jennifer Way,,951-555-0193,28/04/2019,28/04/2024
12429,311,Melvin Black,1975-11-27,M,M,40000,0,Clerical,1,1,4176 Alexander Pl,,810-555-0164,06/09/2018,06/09/2023
12430,66,Kaitlyn Thompson,1975-04-01,M,F,40000,0,Clerical,1,1,5675 Fairoaks Way,,445-555-0190,22/10/2018,13/07/2024
12431,66,Wyatt Thomas,1975-03-21,M,M,40000,0,Clerical,1,1,8033 Chaucer Drive,,213-555-0147,22/09/2018,11/07/2024
12432,325,Nathan Clark,1975-07-25,M,M,40000,0,Clerical,1,1,342 Summerfield Dr.,,809-555-0149,28/04/2019,28/04/2024
12433,361,Antonio Price,1975-07-20,M,M,40000,0,Clerical,1,1,4451 Carmel Dr.,,652-555-0177,01/10/2018,01/10/2023
12435,297,Christy Zhou,1975-10-10,M,F,40000,0,Clerical,1,1,7527 Brook Way,,721-555-0117,06/06/2017,30/01/2024
12436,612,Albert Diaz,1975-06-18,M,M,40000,0,Clerical,1,1,8574 Hidden Oak Ct.,,744-555-0110,18/12/2018,18/12/2023
12437,548,Jeremy Young,1975-06-15,M,M,40000,0,Clerical,1,1,1459 Placer Dr.,,657-555-0116,15/06/2017,19/01/2024
12438,310,Bailey Rogers,1975-10-19,S,F,80000,0,Skilled Manual,1,0,6120 Evergreen Ct.,# 126,161-555-0140,11/06/2017,08/10/2023
12439,536,Megan Bennett,1976-05-26,M,F,40000,0,Clerical,1,1,2176 Apollo Way,,802-555-0150,26/09/2018,26/09/2023
12440,301,Francisco Chandra,1976-10-12,M,M,40000,0,Clerical,1,1,2084 Ahwanee Lane,,146-555-0144,01/06/2017,07/01/2024
12441,299,Trevor Simmons,1977-11-21,M,M,40000,0,Clerical,1,1,5221 Del Vista Court,,146-555-0139,05/06/2017,23/01/2024
12442,301,Allison Richardson,1977-08-04,M,F,40000,0,Clerical,1,1,4344 Azoras Cir,,618-555-0124,02/06/2017,03/02/2024
12444,53,Mackenzie Phillips,1977-04-22,M,F,40000,0,Clerical,1,1,6685 Rosina Court,,372-555-0117,04/09/2018,28/07/2024
12445,546,Cameron Taylor,1977-03-27,M,M,40000,0,Clerical,1,1,5083 Bates Court,,694-555-0145,09/02/2019,09/02/2024
12446,331,Jasmine Hall,1977-08-03,M,F,40000,0,Clerical,1,1,5366 Clayton Way,,147-555-0117,10/06/2017,26/02/2024
12447,60,Carson Hayes,1977-10-24,M,M,40000,0,Clerical,1,1,6799 El Camino Dr.,,137-555-0160,04/11/2018,04/11/2023
12448,543,Hailey Cox,1978-05-20,S,F,60000,0,Skilled Manual,1,0,8203 Courtland Drive,,391-555-0176,28/06/2017,01/02/2024
12449,60,Dylan Brown,1978-03-09,S,M,60000,0,Skilled Manual,1,0,549 Via Appia,,480-555-0194,12/12/2018,12/12/2023
12450,329,Cody Cook,1978-09-23,M,M,60000,0,Skilled Manual,1,0,7084 Catanzaro Way,,807-555-0125,26/06/2017,19/02/2024
12451,68,Anna Simmons,1978-08-10,S,F,60000,0,Skilled Manual,1,0,6793 Longview Road,,242-555-0193,22/12/2018,22/12/2023
12452,641,Sean Sanchez,1978-11-24,M,M,60000,0,Skilled Manual,1,0,2350 Mildred Ln.,,496-555-0128,23/06/2017,01/02/2024
12453,552,Madison Bennett,1978-05-10,S,F,60000,0,Skilled Manual,1,0,4742 Granada Dr.,,127-555-0115,21/11/2018,21/11/2023
12454,611,Samuel Griffin,1979-03-02,M,M,60000,0,Skilled Manual,1,0,4074 Northwood Dr,,884-555-0114,10/10/2018,10/10/2023
12457,536,Misty Rai,1979-09-02,S,F,60000,0,Skilled Manual,1,0,1094 Loveridge Circle,,619-555-0134,06/10/2018,06/10/2023
12458,155,Veronica Sanchez,1988-05-27,M,F,30000,0,Clerical,1,0,Königsteiner Straße 550,,1 (11) 500 555-0159,07/03/2019,07/03/2024
12459,260,Stefanie Rodriguez,1988-09-13,S,F,30000,1,Clerical,0,0,1293 Silverwood Drive,,1 (11) 500 555-0182,03/01/2018,18/12/2023
12460,257,Dominique Malhotra,1988-11-23,S,F,30000,1,Clerical,0,0,9838 Westchester Pl.,,1 (11) 500 555-0140,26/01/2018,21/12/2023
12461,147,Ruth Suri,1988-02-28,M,F,40000,0,Clerical,1,0,Westheimer Straße 9292,,1 (11) 500 555-0114,16/02/2018,22/11/2023
12462,178,Levi Suri,1988-06-11,M,M,40000,0,Clerical,1,0,Zollhof 6866,,1 (11) 500 555-0180,11/03/2018,10/11/2023
12463,236,Todd Huang,1988-11-23,M,M,40000,0,Clerical,1,0,4369 Carpetta Circle,,1 (11) 500 555-0114,07/01/2018,08/12/2023
12464,220,Jared Cook,1987-10-15,S,M,10000,3,Manual,1,1,"646, place du Tertre",,1 (11) 500 555-0112,23/01/2017,16/03/2024
12465,239,Cassandra Patel,1987-02-23,M,F,20000,1,Manual,1,1,8374 Vista Del Diablo,,1 (11) 500 555-0134,01/10/2018,28/02/2024
12466,221,Willie He,1987-04-26,M,M,20000,1,Manual,1,1,"11, rue du Puits Dixme",,1 (11) 500 555-0159,20/09/2018,20/09/2023
12467,196,Jennifer Jones,1987-04-07,S,F,20000,1,Manual,0,1,"2, place de la République",,1 (11) 500 555-0197,23/10/2018,23/10/2023
12468,200,Wayne Nath,1987-10-25,M,M,30000,1,Clerical,1,0,"95, avenue de l´ Union Centrale",,1 (11) 500 555-0142,12/01/2017,20/03/2024
12469,160,Shane Srini,1986-08-21,M,M,20000,1,Manual,1,1,Haberstr 5776,,1 (11) 500 555-0163,22/03/2019,22/03/2024
12471,155,Lacey Zeng,1987-05-14,M,F,40000,0,Clerical,1,0,Rehstr 1346,,1 (11) 500 555-0167,17/09/2018,17/09/2023
12472,215,Jeffery Zhang,1986-09-09,M,M,30000,1,Clerical,1,1,"9, avenue Reille",,1 (11) 500 555-0124,10/02/2019,10/02/2024
12473,277,Sergio Sai,1986-11-15,M,M,30000,1,Skilled Manual,1,1,9790 Deer Creek Lane,,1 (11) 500 555-0122,12/01/2018,01/01/2024
12474,226,Tammy Chandra,1986-12-22,M,F,30000,1,Skilled Manual,1,2,"2, place Beaubernard",,1 (11) 500 555-0148,22/01/2017,13/03/2024
12475,161,Logan Carter,1985-03-25,S,M,10000,3,Manual,1,2,Buergermeister-ulrich-str 111,,1 (11) 500 555-0192,07/03/2018,24/02/2024
12476,260,Rodney Jimenez,1985-02-06,S,M,20000,2,Manual,1,0,4977 Candlestick Dr.,,1 (11) 500 555-0152,11/04/2019,26/04/2024
12479,131,Priscilla Tang,1985-05-12,M,F,30000,1,Skilled Manual,1,2,Im Himmelsweg 89,,1 (11) 500 555-0159,08/03/2018,20/02/2024
12480,187,Meredith Alvarez,1984-04-16,S,F,10000,2,Manual,1,1,"20, rue Saint-Lazare",,1 (11) 500 555-0172,10/01/2017,28/03/2024
12481,152,Victor Diaz,1984-09-07,S,M,10000,2,Manual,1,1,Hüttenstr 95,,1 (11) 500 555-0121,09/09/2018,09/09/2023
12483,189,Amanda Perez,1984-04-04,S,F,20000,2,Manual,1,2,"194, boulevard Tremblay",,1 (11) 500 555-0112,04/01/2017,18/03/2024
12484,147,Lori Suarez,1984-04-03,S,F,20000,2,Manual,1,2,Zollstr 8,,1 (11) 500 555-0115,28/03/2018,22/02/2024
12485,180,Veronica Subram,1984-03-25,S,F,20000,3,Manual,1,0,"6, rue Saint-Lazare",,1 (11) 500 555-0127,12/01/2017,26/03/2024
12486,274,Kristen Ye,1984-02-10,S,F,20000,3,Manual,1,0,579 Meager Dr.,# 1,1 (11) 500 555-0146,20/01/2018,07/01/2024
12487,135,Willie Zhu,1984-04-06,S,M,20000,3,Manual,1,0,Conesweg 621,,1 (11) 500 555-0128,18/03/2018,16/02/2024
12488,208,Jay Garcia,1983-05-12,S,M,20000,3,Manual,1,2,"95, avenue de l´ Union Centrale",,1 (11) 500 555-0166,23/03/2019,23/03/2024
12489,211,Wayne Rai,1986-10-25,M,M,40000,0,Professional,1,0,"17, rue de Maubeuge",,1 (11) 500 555-0190,21/09/2018,12/07/2024
12490,201,Trisha He,1986-07-28,M,F,40000,0,Professional,0,0,"98bis, boulevard du Montparnasse",,1 (11) 500 555-0131,19/09/2018,06/03/2024
12491,262,Alvin Huang,1986-02-06,M,M,40000,0,Professional,1,0,3960 Temple Drive,#304,1 (11) 500 555-0192,03/02/2019,03/02/2024
12492,269,Brittany Price,1986-09-04,S,F,60000,0,Skilled Manual,0,0,3845 Mt. Dell Drive,,1 (11) 500 555-0110,14/01/2018,06/02/2024
12493,121,Dwayne Vazquez,1985-06-23,M,M,40000,0,Professional,1,0,Zollhof 4822,,1 (11) 500 555-0169,16/11/2018,16/11/2023
12494,209,Abby Sandberg,1984-08-18,M,F,30000,2,Clerical,0,2,"208, chaussée de Tournai",,1 (11) 500 555-0148,01/01/2017,24/04/2024
12495,131,Lucas Miller,1984-03-15,S,M,30000,2,Clerical,1,2,Postenweg 3138,,1 (11) 500 555-0131,22/03/2018,19/02/2024
12496,238,Melanie Cox,1984-01-23,M,F,40000,0,Skilled Manual,1,0,7547 Delta Fair Blvd.,,1 (11) 500 555-0110,21/02/2019,21/02/2024
12497,174,Ashlee Kumar,1983-09-22,M,F,40000,0,Skilled Manual,1,0,Pflugstr 2464,,1 (11) 500 555-0192,02/01/2019,02/01/2024
