ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
25202,545,Jonathan King,1971-07-25,S,M,40000,0,Professional,1,2,4201 Logan Court,,801-555-0140,18/05/2019 00:00,18/05/2024
25205,300,John Jones,1969-09-14,S,M,30000,0,Professional,1,2,8113 Carlisle Way,,825-555-0143,03/05/2019 00:00,03/05/2024
25212,35,Alberto Ruiz,1983-07-02,M,M,60000,5,Professional,1,1,4775 Kentucky Dr.,Unit E,1 (11) 500 555-0161,18/05/2019 00:00,18/05/2024
25246,32,Warren Lal,1956-06-14,M,M,40000,0,Management,1,1,5514 Cape Cod Way,,1 (11) 500 555-0130,12/05/2019 00:00,12/05/2024
25247,31,Lindsay Nara,1980-05-16,M,F,70000,4,Skilled Manual,1,3,9687 Shakespeare Drive,,1 (11) 500 555-0157,30/05/2019 00:00,30/05/2024
25248,38,Denise Madan,1980-03-19,M,F,70000,4,Skilled Manual,1,3,9697 Mcelroy Court,,1 (11) 500 555-0119,24/05/2019 00:00,24/05/2024
25297,173,Devon Shan,1994-03-19,S,M,30000,0,Clerical,1,1,Höhenstr 7477,,1 (11) 500 555-0113,28/05/2019 00:00,28/05/2024
25303,147,Jeremiah Hernandez,1993-05-28,S,M,30000,0,Manual,1,1,Kalkweg 25,,1 (11) 500 555-0116,23/05/2019 00:00,23/05/2024
25309,115,Karen Zhou,1992-05-26,S,F,30000,0,Manual,1,1,Parkstr 51,,1 (11) 500 555-0168,28/05/2019 00:00,28/05/2024
25312,246,Erik Ramos,1992-04-08,M,M,40000,2,Clerical,1,0,590 Raven Court,,1 (11) 500 555-0179,12/05/2019 00:00,12/05/2024
25319,185,Ruben Chandra,1991-03-02,M,M,30000,0,Manual,0,1,Midi-Couleurs,,1 (11) 500 555-0180,24/05/2019 00:00,24/05/2024
25320,203,Shannon Hernandez,1991-09-11,S,M,30000,0,Manual,0,1,"88, avenue de l´ Union Centrale",,1 (11) 500 555-0133,24/05/2019 00:00,24/05/2024
25340,53,Adrian James,1975-11-21,S,M,20000,0,Clerical,0,2,891 Melinda Court,,156-555-0142,21/05/2019 00:00,21/05/2024
25354,385,Kevin Hughes,1977-08-17,S,M,20000,1,Clerical,1,2,4660 Cape Cod Way,,876-555-0174,31/05/2019 00:00,31/05/2024
25364,626,Isaac Rogers,1978-07-03,M,M,30000,0,Skilled Manual,1,2,407 Roxie Lane,,673-555-0153,16/05/2019 00:00,16/05/2024
25377,314,Lauren Anderson,1991-02-13,M,F,70000,0,Skilled Manual,1,0,2673 Peterson Place,,920-555-0137,20/05/2019 00:00,20/05/2024
25424,609,Ian Roberts,1986-08-03,S,M,70000,0,Professional,0,0,3050 Meadow Glen Way,,728-555-0147,01/05/2019 00:00,01/05/2024
25431,302,Ann Sanchez,1985-07-15,S,F,40000,0,Professional,0,1,7125 Melinda Court,,190-555-0139,06/05/2019 00:00,06/05/2024
25433,62,Zachary Kumar,1985-11-05,S,M,40000,0,Professional,0,1,1907 Pinecrest Dr,,924-555-0122,04/05/2019 00:00,04/05/2024
25446,236,Kristina Garcia,1988-10-10,M,F,40000,0,Clerical,1,0,6054 Laguna Circle,,1 (11) 500 555-0139,26/05/2019 00:00,26/05/2024
25447,267,Marshall Liang,1988-02-15,M,M,40000,0,Clerical,1,0,1190 Hill Top Rd.,,1 (11) 500 555-0189,02/05/2019 00:00,02/05/2024
25448,275,Erick Sara,1988-08-06,S,M,40000,0,Clerical,0,0,7902 Hudson Ave.,,1 (11) 500 555-0145,22/05/2019 00:00,22/05/2024
25449,133,Marvin Dominguez,1987-06-15,S,M,10000,4,Manual,1,0,Lützowplatz 50,,1 (11) 500 555-0116,01/05/2019 00:00,01/05/2024
25450,177,Darrell Deng,1987-11-12,S,M,20000,1,Manual,1,1,Hüttenstr 2114,,1 (11) 500 555-0126,18/05/2019 00:00,18/05/2024
25451,167,Geoffrey Subram,1987-08-28,S,M,20000,1,Manual,0,1,Wallstr 824,,1 (11) 500 555-0197,29/05/2019 00:00,29/05/2024
25452,215,Erica Wu,1987-10-05,M,F,30000,1,Clerical,1,0,"11802, rue Surcouf",,1 (11) 500 555-0129,18/05/2019 00:00,18/05/2024
25455,146,Jorge Zheng,1986-07-17,M,M,10000,4,Manual,1,0,Heidestieg Straße 8224,,1 (11) 500 555-0170,16/05/2019 00:00,16/05/2024
25459,134,Ronald Vance,1986-09-27,M,M,20000,1,Manual,1,1,Am Kreuz 6,,1 (11) 500 555-0197,20/05/2019 00:00,20/05/2024
25460,128,Alisha Andersen,1986-07-24,M,F,20000,2,Manual,1,0,Königstr 381,,1 (11) 500 555-0132,18/05/2019 00:00,18/05/2024
25465,273,Mariah Diaz,1986-02-08,M,F,20000,2,Manual,1,0,664 Book Pl,,1 (11) 500 555-0163,18/05/2019 00:00,18/05/2024
25467,270,Troy Madan,1985-08-10,M,M,20000,2,Manual,1,0,5687 Fall Creek,,1 (11) 500 555-0174,08/05/2019 00:00,08/05/2024
25468,150,Krista Suarez,1985-02-13,M,F,20000,2,Manual,1,1,Postenweg 5752,,1 (11) 500 555-0160,22/05/2019 00:00,22/05/2024
25471,221,Spencer Ross,1985-05-21,M,M,20000,2,Manual,1,2,"699, rue Royale",,1 (11) 500 555-0169,21/05/2019 00:00,21/05/2024
25480,241,Miguel Thomas,1986-06-11,S,M,40000,0,Professional,0,0,7151 Corte Bonita,,1 (11) 500 555-0173,21/05/2019 00:00,21/05/2024
25486,174,Edgar Rodriguez,1985-09-20,S,M,30000,2,Clerical,1,1,Postfach 44 11 11,,1 (11) 500 555-0190,14/05/2019 00:00,14/05/2024
25488,238,Dawn Ye,1985-11-18,M,F,40000,0,Skilled Manual,1,0,6542 Greenwood Pl.,,1 (11) 500 555-0158,09/05/2019 00:00,09/05/2024
25500,276,Janelle Lopez,1999-06-15,S,F,30000,3,Clerical,1,2,4103 Vallejo,,1 (11) 500 555-0111,20/05/2019 00:00,20/05/2024
25504,143,Calvin Sutton,1998-10-12,S,M,30000,3,Clerical,1,2,Winterfeldtstr 3535,,1 (11) 500 555-0138,13/05/2019 00:00,13/05/2024
25506,273,Cristina Raji,1998-03-24,M,F,30000,5,Clerical,1,1,8258 N. Broadway,# 2015,1 (11) 500 555-0195,15/05/2019 00:00,15/05/2024
25508,147,Melissa Cook,1997-06-03,S,F,30000,0,Clerical,0,1,Brunnenstr 44,,1 (11) 500 555-0175,06/05/2019 00:00,06/05/2024
25510,257,Grant Kumar,1997-10-28,S,M,30000,0,Clerical,0,1,9997 Montgomery Ave.,,1 (11) 500 555-0193,19/05/2019 00:00,19/05/2024
25511,266,Chelsea Arun,1997-09-08,S,F,30000,0,Clerical,0,1,4380 Chestnut,,1 (11) 500 555-0154,25/05/2019 00:00,25/05/2024
25515,226,Tara Deng,1996-12-05,S,F,20000,0,Manual,0,1,"22bis, boulevard Saint Germain",,1 (11) 500 555-0179,12/05/2019 00:00,12/05/2024
25519,203,Margaret Sun,1996-12-23,S,F,20000,0,Manual,0,1,"242, rue de Terre Neuve",,1 (11) 500 555-0156,07/05/2019 00:00,07/05/2024
25522,118,Casey Anand,1996-09-13,S,F,30000,0,Clerical,0,1,Höhenstr 9429,,1 (11) 500 555-0183,04/05/2019 00:00,04/05/2024
25525,153,Heidi Srini,1995-10-19,M,F,30000,0,Clerical,0,1,Alte Landstr 199,,1 (11) 500 555-0177,28/05/2019 00:00,28/05/2024
25528,121,Alexandria Butler,1994-08-05,S,F,30000,0,Clerical,0,1,Auf der Krone 992,,1 (11) 500 555-0126,15/05/2019 00:00,15/05/2024
25531,230,Ebony Patel,1982-11-07,M,F,30000,0,Clerical,0,0,3614 Golf Club Road,,1 (11) 500 555-0142,06/05/2019 00:00,06/05/2024
25542,218,Gerald Gutierrez,1978-01-12,S,M,10000,0,Manual,0,0,"22, impasse Ste-Madeleine",,1 (11) 500 555-0119,25/05/2019 00:00,25/05/2024
25543,144,Ramon Chen,1976-09-23,M,M,10000,0,Manual,1,0,Parkstr 4851,,1 (11) 500 555-0116,27/05/2019 00:00,27/05/2024
25546,261,Brianna Jones,1974-01-22,S,F,10000,0,Manual,1,1,8740 Vista Way,,1 (11) 500 555-0154,01/05/2019 00:00,01/05/2024
25548,155,Colleen Yuan,1960-05-23,S,F,20000,0,Clerical,1,0,Reiherweg 501,,1 (11) 500 555-0143,15/05/2019 00:00,15/05/2024
25550,129,Krista Munoz,1961-08-03,M,F,20000,0,Manual,1,0,Am Karlshof 888,Einkaufsabteilung,1 (11) 500 555-0174,13/05/2019 00:00,13/05/2024
25553,278,Brett Srini,1961-02-22,M,M,30000,0,Clerical,1,0,7035 Creekridge Lane,,1 (11) 500 555-0142,10/05/2019 00:00,10/05/2024
25572,239,Allen Gonzalez,1963-09-03,S,M,30000,0,Clerical,0,0,3754 Alray Drive,,1 (11) 500 555-0171,28/05/2019 00:00,28/05/2024
25573,249,Rosa Zhou,1963-04-09,M,F,30000,0,Clerical,1,0,5000 Brown Dr.,,1 (11) 500 555-0124,06/05/2019 00:00,06/05/2024
25576,262,Deborah She,1981-03-12,S,F,30000,0,Clerical,0,0,145 W. Watson Court,,1 (11) 500 555-0189,15/05/2019 00:00,15/05/2024
25649,190,Trinity Morgan,1983-11-24,S,F,30000,3,Clerical,1,0,"48, place de la Concorde",,1 (11) 500 555-0141,29/05/2019 00:00,29/05/2024
25660,221,Warren Pal,1982-03-27,M,M,40000,0,Skilled Manual,1,1,"8, rue de l´Avenir",,1 (11) 500 555-0165,21/05/2019 00:00,21/05/2024
25661,217,Manuel Sai,1982-07-12,M,M,40000,0,Skilled Manual,1,1,"16, place de la Concorde",,1 (11) 500 555-0178,13/05/2019 00:00,13/05/2024
25670,187,Ariana Brooks,1996-07-09,S,F,20000,0,Manual,0,1,"2, allée des Princes",,1 (11) 500 555-0143,27/05/2019 00:00,27/05/2024
25683,193,Ebony Ruiz,1990-08-25,S,F,10000,0,Manual,0,0,"57, rue de l´Avenir",,1 (11) 500 555-0122,18/05/2019 00:00,18/05/2024
25753,276,Nichole Lal,1971-08-14,S,F,10000,0,Manual,0,2,6196 Nottingham Place,,1 (11) 500 555-0193,13/05/2019 00:00,13/05/2024
25766,637,Allison Kelly,1988-03-09,M,F,100000,0,Management,1,3,4481 Ranch Road,,443-555-0131,22/05/2019 00:00,22/05/2024
25791,224,Seth Foster,1973-05-27,S,M,100000,4,Management,0,4,"268, avenue de l´Europe",,1 (11) 500 555-0159,30/05/2019 00:00,30/05/2024
25794,129,Kristin Tang,1972-10-24,S,F,90000,1,Professional,1,2,Curieweg 991,,1 (11) 500 555-0176,06/05/2019 00:00,06/05/2024
25805,265,Melody Gomez,1969-05-01,M,F,170000,5,Management,0,4,4208 Seal Way,,1 (11) 500 555-0112,28/05/2019 00:00,28/05/2024
25873,52,Isaiah Sanders,1967-05-14,S,M,70000,1,Management,1,1,8879 Alray Dr.,,550-555-0179,06/05/2019 00:00,06/05/2024
25874,631,Jessica Hall,1967-08-15,M,F,70000,1,Management,1,1,786 Rachele Road,,812-555-0126,08/05/2019 00:00,08/05/2024
25906,29,Crystal Zhao,1964-04-02,S,F,10000,0,Skilled Manual,0,2,9896 Walkim Court,,1 (11) 500 555-0161,16/05/2019 00:00,16/05/2024
25913,6,Beth Srini,1967-08-10,M,M,10000,1,Clerical,1,2,9759 La Salle Ave.,,1 (11) 500 555-0191,17/05/2019 00:00,17/05/2024
25968,546,Benjamin Powell,1984-10-09,M,M,60000,4,Skilled Manual,1,3,5070 Via Alta,,898-555-0166,21/05/2019 00:00,21/05/2024
26006,607,Garrett Peterson,1979-10-24,M,M,60000,3,Professional,1,0,4234 Coggins Dr.,,422-555-0170,28/05/2019 00:00,28/05/2024
26036,4,Haley Wright,1984-10-20,S,F,60000,3,Professional,1,2,9279 Masonic Dr.,,1 (11) 500 555-0176,07/05/2019 00:00,07/05/2024
26039,552,Robert Garcia,1977-01-13,M,M,60000,0,Professional,1,2,8401 Carson Street,,550-555-0153,08/05/2019 00:00,08/05/2024
26043,611,Jodi Becker,1976-08-08,M,F,80000,0,Skilled Manual,1,2,9183 J Ave,,141-555-0181,01/05/2019 00:00,01/05/2024
26063,609,Wesley Lu,1984-07-13,M,M,80000,3,Professional,1,2,2253 Firestone Dr.,,161-555-0142,01/05/2019 00:00,01/05/2024
26067,335,Erin Morgan,1976-01-23,M,F,70000,2,Professional,0,1,8595 Mariposa Ct,,123-555-0118,21/05/2019 00:00,21/05/2024
26068,631,Dylan Patterson,1976-12-16,M,M,70000,3,Professional,1,0,3190 Glenhaven Ave,,331-555-0163,07/05/2019 00:00,07/05/2024
26073,63,Julia Adams,1954-04-11,S,F,50000,0,Management,0,2,6205 Lorie Lane,,681-555-0110,30/05/2019 00:00,30/05/2024
26077,66,Isaac Collins,1982-11-23,M,M,80000,4,Professional,1,3,490 Alan Dr.,,247-555-0137,27/05/2019 00:00,27/05/2024
26168,614,Ian Campbell,1996-08-26,S,M,30000,0,Skilled Manual,1,2,700 Oaxaca,# 17,487-555-0110,21/05/2019 00:00,21/05/2024
26169,358,Alexandra White,1996-03-02,M,F,30000,0,Skilled Manual,1,2,287 D Bel Air Dr.,,943-555-0147,22/05/2019 00:00,22/05/2024
26182,28,Brittney Liang,1958-04-10,S,F,30000,0,Clerical,0,2,1551 Happy Valley Road,,1 (11) 500 555-0154,03/05/2019 00:00,03/05/2024
26186,4,Joanna Gill,1959-10-26,S,F,30000,0,Clerical,0,2,7982 D Kiska Ct.,,1 (11) 500 555-0111,23/05/2019 00:00,23/05/2024
26213,214,Grant Andersen,1998-04-09,S,M,30000,0,Manual,0,1,"48733, rue des Ecoles",,1 (11) 500 555-0113,16/05/2019 00:00,16/05/2024
26217,270,Pedro Blanco,1992-11-16,M,M,10000,0,Manual,1,2,4312 Wintergreen Court,,1 (11) 500 555-0184,28/05/2019 00:00,28/05/2024
26231,180,Maurice Nara,1991-11-02,M,M,40000,2,Clerical,1,1,"92, boulevard d´Albi",,1 (11) 500 555-0122,18/05/2019 00:00,18/05/2024
26239,545,Kaitlyn Turner,1994-12-06,M,F,40000,3,Clerical,1,1,8267 Park Tree Ct.,,396-555-0157,12/05/2019 00:00,12/05/2024
26265,536,Tammy Lopez,1976-10-10,S,F,20000,0,Clerical,0,2,2131 Covington Court,,161-555-0181,04/05/2019 00:00,04/05/2024
26323,536,Dwayne Ruiz,1990-11-07,M,M,60000,0,Professional,1,0,1897 Northridge Road,,756-555-0113,19/05/2019 00:00,19/05/2024
26353,118,Holly Malhotra,1988-07-23,S,F,40000,0,Clerical,0,0,Curieweg 2992,,1 (11) 500 555-0175,07/05/2019 00:00,07/05/2024
26354,150,Nelson Serrano,1988-06-24,S,M,40000,0,Clerical,0,0,Conesweg 9,,1 (11) 500 555-0172,27/05/2019 00:00,27/05/2024
26363,115,Larry Jimenez,1987-06-02,M,M,40000,0,Clerical,1,0,Hansaallee 598,,1 (11) 500 555-0143,21/05/2019 00:00,21/05/2024
26366,123,Johnathan Schmidt,1986-11-28,M,M,30000,1,Skilled Manual,1,2,Lützowplatz 3859,#139,1 (11) 500 555-0118,08/05/2019 00:00,08/05/2024
26385,115,Javier Muñoz,1976-06-28,S,M,120000,4,Professional,0,4,Heideweg 1459,,1 (11) 500 555-0193,28/05/2019 00:00,28/05/2024
26387,273,Dalton Roberts,1976-12-22,S,M,170000,3,Professional,0,4,997 Grasswood Ct.,,1 (11) 500 555-0134,21/05/2019 00:00,21/05/2024
26397,263,Micheal Travers,1965-08-08,S,M,130000,4,Professional,0,4,8393 Stanford St.,,1 (11) 500 555-0119,11/05/2019 00:00,11/05/2024
26427,37,Alicia Xie,1996-12-28,S,F,70000,0,Professional,0,3,4277 Benet Court,,1 (11) 500 555-0138,23/05/2019 00:00,23/05/2024
26456,60,Xavier Peterson,1959-04-05,S,M,60000,0,Management,1,2,5596 Fall Creek,,414-555-0154,23/05/2019 00:00,23/05/2024
26554,301,Michael Garcia,1997-05-16,S,M,60000,0,Skilled Manual,0,2,9833 Mt. Dias Blv.,,537-555-0134,04/05/2019 00:00,04/05/2024
26574,300,Jordan Allen,1995-09-26,M,M,40000,0,Skilled Manual,1,2,5586 Pacheco,,612-555-0181,13/05/2019 00:00,13/05/2024
26648,300,Riley Rogers,1978-10-24,S,F,70000,4,Professional,1,1,911 Nicholas Drive,,990-555-0122,08/05/2019 00:00,08/05/2024
26704,300,Frank Alvarez,1982-09-11,S,M,110000,3,Management,0,2,6524 Geriola Court,,767-555-0177,15/05/2019 00:00,15/05/2024
26716,59,Megan Smith,1955-11-20,M,F,30000,0,Professional,1,2,9484 Rhoda Way,,945-555-0186,31/05/2019 00:00,31/05/2024
26766,13,Jodi Andersen,1981-09-11,M,F,70000,4,Skilled Manual,1,3,6920 Merriewood Drive,,1 (11) 500 555-0183,16/05/2019 00:00,16/05/2024
26793,374,Jesse Nelson,1997-03-18,S,M,40000,0,Skilled Manual,1,2,3352 Alicante Court,,542-555-0136,21/05/2019 00:00,21/05/2024
26799,312,Ryan Russell,1996-09-19,M,M,40000,0,Skilled Manual,1,1,1104 O St.,,696-555-0187,17/05/2019 00:00,17/05/2024
26813,307,Xavier Diaz,1985-07-15,S,M,50000,4,Skilled Manual,0,1,9632 S. Silver Spring,,601-555-0132,07/05/2019 00:00,07/05/2024
26816,206,Ronnie Wu,1988-03-09,M,M,40000,0,Clerical,1,0,"5757, avenue de l´ Union Centrale",,1 (11) 500 555-0183,18/05/2019 00:00,18/05/2024
26822,158,Cindy Gonzalez,1987-02-09,S,F,20000,1,Manual,1,1,Wolfgangstraße 48,,1 (11) 500 555-0186,27/05/2019 00:00,27/05/2024
26827,198,Renee Rubio,1987-01-18,S,F,40000,0,Clerical,0,0,"21, impasse Notre-Dame",,1 (11) 500 555-0165,01/05/2019 00:00,01/05/2024
26828,209,Stephanie Rivera,1987-08-10,M,F,40000,0,Clerical,1,0,"167, rue de la Comédie",,1 (11) 500 555-0142,07/05/2019 00:00,07/05/2024
26835,224,Kyle Turner,1985-01-09,M,M,10000,3,Manual,1,2,"39, boulevard Beau Marchais",,1 (11) 500 555-0151,12/05/2019 00:00,12/05/2024
26854,187,Jonathan Hayes,1986-01-13,S,M,40000,0,Professional,1,0,"33, rue du Puits Dixme",,1 (11) 500 555-0194,07/05/2019 00:00,07/05/2024
26855,222,Carla Fernandez,1986-06-09,M,F,40000,0,Professional,0,0,"59, rue Jean Mermoz",,1 (11) 500 555-0111,05/05/2019 00:00,05/05/2024
26875,134,Bobby Perez,1997-03-09,S,M,30000,0,Clerical,0,1,Heidestieg Straße 8224,,1 (11) 500 555-0117,18/05/2019 00:00,18/05/2024
26883,190,Shelby Bradley,1996-06-27,S,F,20000,0,Manual,0,1,"84, avenue des Ternes",,1 (11) 500 555-0199,28/05/2019 00:00,28/05/2024
26901,244,Louis Nara,1981-08-04,M,M,20000,0,Clerical,1,0,3574 Scenic Ct,,1 (11) 500 555-0144,24/05/2019 00:00,24/05/2024
26907,222,Dana Torres,1976-04-28,M,F,10000,0,Manual,1,0,"80, rue de Courtaboeuf",,1 (11) 500 555-0153,26/05/2019 00:00,26/05/2024
26925,183,Dominic Rana,1963-08-18,S,M,10000,0,Manual,1,2,"302, quai Paul Doumer",,1 (11) 500 555-0161,19/05/2019 00:00,19/05/2024
26999,231,Samuel Brown,1991-10-17,S,M,10000,0,Manual,0,2,3337 Pinehurst Court,,1 (11) 500 555-0165,16/05/2019 00:00,16/05/2024
27015,611,Jessica Torres,1986-11-17,S,F,80000,0,Skilled Manual,0,0,371 Ridge Place,,187-555-0120,07/05/2019 00:00,07/05/2024
27031,326,Jessica Garcia,1975-11-10,S,F,30000,0,Clerical,0,2,5659 Tehaschapi Way,,468-555-0120,10/05/2019 00:00,10/05/2024
27038,334,Eduardo Reed,1976-12-14,M,M,30000,0,Skilled Manual,1,2,2674 Ridge Circle,,321-555-0168,12/05/2019 00:00,12/05/2024
27048,627,Melanie Watson,1978-10-06,M,F,40000,0,Clerical,0,1,8154 Pheasant Circle,,286-555-0111,16/05/2019 00:00,16/05/2024
27110,49,Andrew Miller,1986-05-09,M,M,80000,3,Skilled Manual,1,1,2214 Solano,,193-555-0162,17/05/2019 00:00,17/05/2024
27115,536,Kristi Navarro,1986-05-18,M,F,70000,0,Professional,1,0,2373 Mt .whitney Way,,251-555-0127,06/05/2019 00:00,06/05/2024
27147,29,Melvin Nara,1985-11-03,S,M,70000,5,Professional,1,4,8192 Scenic Ct,,1 (11) 500 555-0126,08/05/2019 00:00,08/05/2024
27161,126,Reginald Gill,1998-08-07,S,M,30000,0,Manual,0,1,Heiderweg 4983,Einkaufsabteilung,1 (11) 500 555-0115,31/05/2019 00:00,31/05/2024
27162,266,Phillip Madan,1994-09-26,M,M,40000,1,Skilled Manual,1,0,4667 Chilpancingo Pk,,1 (11) 500 555-0123,14/05/2019 00:00,14/05/2024
27175,248,Marshall Raji,1992-06-10,S,M,40000,2,Clerical,1,0,9312 Algiers Dr.,,1 (11) 500 555-0155,19/05/2019 00:00,19/05/2024
27185,236,Haley Nelson,1991-10-19,S,F,40000,2,Clerical,0,2,3104 Shakespeare Drive,,1 (11) 500 555-0167,11/05/2019 00:00,11/05/2024
27186,278,Lindsay Shan,1991-01-04,S,F,40000,2,Clerical,0,2,3803 Frayne Lane,,1 (11) 500 555-0115,12/05/2019 00:00,12/05/2024
27200,543,Anna Thompson,1986-10-14,S,F,80000,0,Skilled Manual,0,0,6183 Robbins Place,,840-555-0155,19/05/2019 00:00,19/05/2024
27236,631,Nicole Alexander,1979-02-15,S,F,40000,0,Clerical,0,1,928 Old Mountain View Dr.,,324-555-0137,12/05/2019 00:00,12/05/2024
27238,311,Jesse Hernandez,1979-11-21,S,M,40000,0,Clerical,0,1,2065 Rosina Court,,126-555-0150,17/05/2019 00:00,17/05/2024
27245,331,Lauren Jones,1993-03-06,M,F,40000,0,Skilled Manual,1,0,7332 Saddlewood,,988-555-0133,03/05/2019 00:00,03/05/2024
27278,347,Brian Cook,1988-01-27,M,M,40000,4,Skilled Manual,1,3,1820 Payot Court,,168-555-0129,15/05/2019 00:00,15/05/2024
27320,161,Jose Green,1973-09-04,M,M,70000,3,Professional,1,1,Pascalstr 6,,1 (11) 500 555-0150,20/05/2019 00:00,20/05/2024
27374,611,Robert Phillips,1968-11-25,S,M,30000,0,Professional,1,2,2110 Elm St.,,946-555-0162,19/05/2019 00:00,19/05/2024
27376,627,Courtney Gonzalez,1968-07-27,S,F,30000,0,Professional,1,2,8818 Attic Rd.,,457-555-0199,16/05/2019 00:00,16/05/2024
27381,301,Miguel Sanz,1957-08-23,S,F,40000,0,Professional,1,2,8969 Royal Links Ct.,,914-555-0138,21/05/2019 00:00,21/05/2024
27397,325,Alex James,1963-01-04,S,M,60000,0,Management,1,2,4370 Trafalgar Circle,,131-555-0195,26/05/2019 00:00,26/05/2024
27403,54,Dylan Coleman,1965-05-20,S,M,30000,1,Skilled Manual,0,2,4513 Ten Penny Lane,#3,609-555-0146,19/05/2019 00:00,19/05/2024
27432,307,Craig Ruiz,1970-05-09,S,M,60000,1,Professional,1,1,144 Castro Street,,195-555-0183,15/05/2019 00:00,15/05/2024
27436,49,Carmen Mehta,1971-11-11,S,F,60000,1,Professional,1,2,3926 Cactus Court,,396-555-0186,19/05/2019 00:00,19/05/2024
27462,298,Xavier Rodriguez,1999-05-02,S,M,40000,0,Skilled Manual,1,1,8384 Golden Rain Road,,753-555-0181,08/05/2019 00:00,08/05/2024
27476,298,Alexis Alexander,1997-02-14,S,F,40000,0,Skilled Manual,1,2,6366 Dayton Court,,943-555-0142,27/05/2019 00:00,27/05/2024
27567,638,Miranda Foster,1979-12-23,M,F,60000,3,Professional,0,0,9761 Martindale Drive,,350-555-0169,13/05/2019 00:00,13/05/2024
27586,2,Jenny She,1988-08-15,M,F,60000,2,Professional,1,1,3829 Baltic Sea Ct.,,1 (11) 500 555-0123,19/05/2019 00:00,19/05/2024
27587,15,Cara Li,1988-03-16,S,F,60000,2,Professional,0,1,4315 Glenside Ct.,,1 (11) 500 555-0183,27/05/2019 00:00,27/05/2024
27588,6,Virginia Chandra,1988-11-13,S,F,70000,5,Professional,1,3,3120 Levee Rd.,,1 (11) 500 555-0141,26/05/2019 00:00,26/05/2024
27608,609,Hector Hernandez,1976-07-24,M,M,80000,0,Skilled Manual,1,2,9204 Lexington Road,,914-555-0151,07/05/2019 00:00,07/05/2024
27626,315,Connor Hayes,1954-09-01,S,M,90000,0,Management,1,1,1681 Lighthouse Way,,468-555-0178,25/05/2019 00:00,25/05/2024
27634,70,Jacqueline Cooper,1982-11-23,S,F,80000,4,Professional,1,3,3888 Pastime Drive,,991-555-0147,18/05/2019 00:00,18/05/2024
27657,432,Frederick Chandra,1956-10-16,M,M,50000,0,Management,0,2,5698 Elmonte Drive,,949-555-0166,31/05/2019 00:00,31/05/2024
27682,339,Jennifer Kelly,1970-11-10,S,F,40000,0,Professional,1,2,2775 Delta View Ln.,,130-555-0170,28/05/2019 00:00,28/05/2024
27728,25,Colleen Deng,1957-08-01,S,F,30000,0,Clerical,0,2,7255 Virginia Hills Drive,,1 (11) 500 555-0163,26/05/2019 00:00,26/05/2024
27732,644,Katherine White,1998-05-27,M,F,40000,0,Skilled Manual,1,2,6613 Thornhill Place,,205-555-0138,12/05/2019 00:00,12/05/2024
27742,543,Devin Jones,1999-03-12,S,M,40000,0,Skilled Manual,1,2,3394 Near Drive,,260-555-0183,06/05/2019 00:00,06/05/2024
27762,229,Shawn Yuan,1988-06-22,M,M,40000,0,Clerical,0,0,8661 Peabody Road,,1 (11) 500 555-0137,09/05/2019 00:00,09/05/2024
27773,225,Alan Li,1986-12-04,S,M,20000,1,Manual,1,1,"82, cours Mirabeau",,1 (11) 500 555-0173,23/05/2019 00:00,23/05/2024
27776,193,Audrey Gomez,1986-05-05,S,F,30000,1,Clerical,0,1,"909, rue Saint Denis",,1 (11) 500 555-0197,16/05/2019 00:00,16/05/2024
27779,207,Jordan Washington,1985-02-26,M,M,10000,3,Manual,1,2,"1861, boulevard Beau Marchais",,1 (11) 500 555-0183,18/05/2019 00:00,18/05/2024
27780,186,Christy Andersen,1985-03-19,M,F,20000,2,Manual,1,1,"42, boulevard Tremblay",,1 (11) 500 555-0122,17/05/2019 00:00,17/05/2024
27784,190,Shane Arun,1984-11-02,S,M,10000,2,Manual,0,1,"33, rue du Puits Dixme",,1 (11) 500 555-0121,23/05/2019 00:00,23/05/2024
27805,185,Barbara Ye,1982-09-14,S,F,30000,0,Clerical,0,1,"8201, rue Malar",,1 (11) 500 555-0198,14/05/2019 00:00,14/05/2024
27808,207,Christopher Clark,1985-11-07,M,M,30000,2,Clerical,1,0,"951, rue de Cambrai",,1 (11) 500 555-0188,16/05/2019 00:00,16/05/2024
27824,183,Michele Moreno,1998-05-03,S,F,30000,3,Clerical,1,2,"42, impasse Ste-Madeleine",,1 (11) 500 555-0189,04/05/2019 00:00,04/05/2024
27827,232,Meagan Malhotra,1998-11-27,M,F,30000,4,Clerical,1,2,8370 Birchwood Dr,,1 (11) 500 555-0145,10/05/2019 00:00,10/05/2024
27830,160,Caleb Hall,1996-12-13,S,M,20000,0,Manual,0,1,Charlottenstr 572,,1 (11) 500 555-0137,11/05/2019 00:00,11/05/2024
27833,246,Dawn Lu,1994-02-05,S,F,20000,0,Manual,1,2,3782 Sweetwater Drive,,1 (11) 500 555-0141,21/05/2019 00:00,21/05/2024
27838,176,Janelle Sai,1994-09-19,M,F,20000,0,Manual,0,2,Viktoria-Luise-Platz 64,,1 (11) 500 555-0111,27/05/2019 00:00,27/05/2024
27845,221,Angel Wright,1982-03-04,S,M,30000,0,Clerical,0,0,"48, rue Montcalm",,1 (11) 500 555-0117,05/05/2019 00:00,05/05/2024
